customer_id,customer_name,email,phone,gender,date_of_birth,city,registration_date
CUST00545,Carol Koech,carol.koech545@example.com,0715277321,Male,1974-05-17,Nairobi,2024-01-31
CUST00546,Brian Koech,brian.koech546@example.com,0794460710,Female,2011-05-11,Nairobi ,2023-04-07
CUST00547,Samuel Cheruiyot,samuel.cheruiyot547@example.com,0792523507,Male,1984-01-10,Mombasa,2023-10-06
CUST00548,Wilson Odhiambo,wilson.odhiambo548@example.com,0750281088,Female,1995-09-02,Nakuru,2024-12-21
CUST00549,Hassan Kimani,hassan.kimani549@example.com,0716316859,Female,2014-02-05,Malindi,2024-05-01
CUST00550,Martin Koech,martin.koech550@example.com,0799959939,Female,1992-10-25,Nakuru,2024-09-03
CUST00551,Zawadi Maina,zawadi.maina551@example.com,0746394441,Male,1995-11-08,Mombasa,2024-11-21
CUST00552,Faith Muthoni,faith.muthoni552@example.com,0749693589,Female,2001-05-04,Nairobi,2023-01-05
CUST00553,Hassan Kariuki,hassan.kariuki553@example.com,0783612074,Female,1969-01-29,Nairobi,2024-11-25
CUST00554,Esther Kiplagat,esther.kiplagat554@example.com,0717089140,Female,1993-05-30,Mombasa,2025-12-06
CUST00555,Zawadi Kariuki,zawadi.kariuki555@example.com,0755708741,Male,1998-06-23,Nairobi,2025-09-23
CUST00556,Naomi Kamau,naomi.kamau556@example.com,0743689034,Female,1980-08-28,Malindi,2023-06-26
CUST00557,Faith Cheruiyot,faith.cheruiyot557@example.com,0795377648,Male,2002-12-04,Kisumu,2025-09-12
CUST00558,Grace Mwangi,grace.mwangi558@example.com,,Female,2011-09-17,Thika,2023-11-24
CUST00559,Naomi Otieno,naomi.otieno559@example.com,0716814540,Male,1964-07-07,Nairobi,2023-09-28
CUST00560,Martin Njoroge,martin.njoroge560@example.com,0798467400,Female,1984-12-25,Mombasa,2023-06-17
CUST00561,Martin Kimani,martin.kimani561@example.com,0734491551,Male,1983-01-27,Kakamega,2024-11-22
CUST00562,Peter Mwangi,peter.mwangi562@example.com,0785375557,Female,1969-05-11,Mombasa,2023-12-12
CUST00563,Wilson Odhiambo,wilson.odhiambo563@example.com,0783992068,Female,2003-02-08,Thika,2024-05-17
CUST00564,Samuel Cheruiyot,samuel.cheruiyot564@example.com,0765678416,Female,1996-01-03,Kisumu,2024-05-16
CUST00565,Wanjiku Odhiambo,wanjiku.odhiambo565@example.com,0797948171,Female,1981-05-21,Nyeri,2024-03-30
CUST00566,Grace Mutua,grace.mutua566@example.com,0772934950,Male,1986-07-04,Mombasa,2024-10-25
CUST00567,Wilson Kimani,wilson.kimani567@example.com,0711616372,Female,1973-10-07,Nairobi,2025-03-16
CUST00568,Mercy Mwangi,mercy.mwangi568@example.com,0766753273,Male,2014-01-17,Nakuru,2024-02-06
CUST00569,James Odhiambo,,0784057453,Male,1974-02-27,Eldoret,2023-05-14
CUST00570,Joy Kimani,joy.kimani570@example.com,0762680813,Female,1994-07-16,Nairobi,2024-10-24
CUST00571,Faith Ochieng,faith.ochieng571@example.com,0762113976,Female,1996-01-27,Nairobi,2023-07-06
CUST00572,Joy Mutua,joy.mutua572@example.com,0771864507,Female,1964-02-27,Nairobi,2025-01-12
CUST00573,Faith Odhiambo,faith.odhiambo573@example.com,0729470709,Male,1990-01-08,Kisumu,2025-09-19
CUST00574,Lilian Wekesa,lilian.wekesa574@example.com,0764818897,Male,2000-11-02,Kisumu,2025-07-07
CUST00575,Wanjiku Otieno,wanjiku.otieno575@example.com,0752842964,Male,2012-07-23,Mombasa,2025-12-11
CUST00576,Amina Wambui,amina.wambui576@example.com,0724692218,Male,1972-09-16,Nairobi,2023-02-07
CUST00577,Amina Njoroge,amina.njoroge577@example.com,0789014755,Female,2000-12-07,Mombasa,2024-05-16
CUST00578,James Nyongesa,james.nyongesa578@example.com,0755819019,Female,2013-04-16,Kisumu,2025-09-27
CUST00579,Irene Mutua,irene.mutua579@example.com,0781633105,Male,1978-12-11,Nairobi,2024-05-29
CUST00580,Kevin Otieno,kevin.otieno580@example.com,0779591945,Female,1987-02-05,Kisumu,2025-05-26
CUST00581,Peter Nyongesa,peter.nyongesa581@example.com,0793263705,Female,1996-05-16,Nairobi,2023-07-26
CUST00582,Naomi Otieno,naomi.otieno582@example.com,0758268483,Female,1984-05-16,Mombasa,2024-01-13
CUST00583,Wanjiku Odhiambo,wanjiku.odhiambo583@example.com,0790237047,Female,1995-07-22,Mombasa,2023-06-30
CUST00584,Grace Ochieng,grace.ochieng584@example.com,0720372056,Male,1973-06-17,Nairobi,2023-03-05
CUST00585,Martin Wekesa,martin.wekesa585@example.com,0798981808,Female,2002-06-22,Nairobi,2024-02-16
CUST00586,Faith Maina,faith.maina586@example.com,0736794021,Female,1995-03-13,Machakos,2025-01-16
CUST00587,Grace Nyongesa,grace.nyongesa587@example.com,0763451709,Female,1985-12-11,Kakamega,2023-01-13
CUST00588,Naomi Akinyi,naomi.akinyi588@example.com,0777728814,Male,2003-12-07,Nairobi,2025-07-14
CUST00589,Lilian Koech,lilian.koech589@example.com,0779687264,Female,1964-07-14,Nairobi,2025-08-16
CUST00590,Hassan Muthoni,hassan.muthoni590@example.com,0734362324,Female,1979-07-19,Nakuru,2023-09-29
CUST00591,Samuel Muthoni,samuel.muthoni591@example.com,0791251629,Female,1992-09-29,Nairobi,2025-01-22
CUST00592,Kevin Wambui,kevin.wambui592@example.com,0743332516,Male,1970-10-12,Mombasa,2025-08-10
CUST00593,Grace Kariuki,grace.kariuki593@example.com,0767118418,Female,1993-04-24,Kisumu,2023-09-13
CUST00594,Naomi Chebet,naomi.chebet594@example.com,0728861298,Male,1995-06-16,Kisumu,2023-10-10
CUST00595,Hassan Nyongesa,hassan.nyongesa595@example.com,0734394115,Male,1973-02-11,Eldoret,2024-02-17
CUST00596,Irene Wekesa,irene.wekesa596@example.com,0738055727,Male,2002-10-13,Nairobi,2023-08-31
CUST00597,Daniel Kariuki,daniel.kariuki597@example.com,0783929299,Male,1999-12-19,Mombasa,2024-06-09
CUST00598,Amina Cheruiyot,amina.cheruiyot598@example.com,0740465832,Female,2001-10-03,Thika,2025-01-20
CUST00599,Daniel Akinyi,daniel.akinyi599@example.com,0740888250,Female,1997-10-05,Eldoret,2023-05-19
CUST00600,Ruth Akinyi,ruth.akinyi600@example.com,0763821240,Female,2004-02-05,Nairobi,2025-01-14
CUST00601,Martin Wambui,martin.wambui601@example.com,0775352238,Male,1979-06-12,Nairobi,2024-10-22
CUST00602,Irene Chebet,irene.chebet602@example.com,0799728282,Female,1999-06-04,Eldoret,2024-10-23
CUST00603,Hassan Wambui,hassan.wambui603@example.com,0711849803,Female,1986-07-19,Nairobi,2024-10-06
CUST00604,Daniel Njoroge,daniel.njoroge604@example.com,0788164954,Male,1979-08-24,Nairobi,2024-08-05
CUST00605,Mercy Njoroge,mercy.njoroge605@example.com,0741989600,Female,1970-07-27,Kitale,2024-08-27
CUST00606,Esther Odhiambo,esther.odhiambo606@example.com,0746538115,Female,1998-09-23,Nairobi,2024-03-19
CUST00607,Mercy Chebet,mercy.chebet607@example.com,0711698219,Male,1970-11-29,Nairobi,2023-06-28
CUST00608,James Mutua,james.mutua608@example.com,0722590830,Male,1976-12-17,Malindi,2025-11-17
CUST00609,Kevin Odhiambo,kevin.odhiambo609@example.com,0790398223,Male,1961-03-22,Mombasa,2024-02-09
CUST00610,Mercy Akinyi,mercy.akinyi610@example.com,0796687559,Male,1991-10-25,Mombasa,2025-08-27
CUST00611,Faith Otieno,faith.otieno611@example.com,0745167785,Male,1964-04-18,Nairobi,2024-11-24
CUST00612,Kevin Ochieng,kevin.ochieng612@example.com,0730372850,Female,1967-12-09,Mombasa,2023-09-08
CUST00613,Amina Koech,amina.koech613@example.com,0764625572,Male,1990-04-28,Nairobi,2024-08-20
CUST00614,Joy Otieno,joy.otieno614@example.com,0713939506,Male,1990-10-08,Nyeri,2025-07-23
CUST00615,Mercy Koech,,0796017344,Male,2002-05-13,Nairobi,2023-11-24
CUST00616,Brian Wambui,brian.wambui616@example.com,0793651831,Female,2008-12-31,Kakamega,2025-01-19
CUST00617,Brian Cheruiyot,brian.cheruiyot617@example.com,0748075861,Male,2013-10-01,Nakuru,2024-05-13
CUST00618,Daniel Odhiambo,daniel.odhiambo618@example.com,0710021950,Female,1992-04-16,Thika,2024-10-19
CUST00619,Naomi Otieno,naomi.otieno619@example.com,0782846310,Male,1976-04-12,Mombasa,2023-07-12
CUST00620,Faith Koech,faith.koech620@example.com,0766625036,Male,1967-07-28,Kisumu,2025-02-03
CUST00621,Carol Cheruiyot,carol.cheruiyot621@example.com,0783066330,Male,1971-03-04,Nairobi,2025-05-11
CUST00622,Victor Nyongesa,victor.nyongesa622@example.com,0790374936,Female,1981-05-23,Kitale,2023-08-21
CUST00623,Daniel Wekesa,daniel.wekesa623@example.com,0797339965,Male,2007-06-02,Thika,2025-11-05
CUST00624,Wilson Muthoni,wilson.muthoni624@example.com,0722542178,Female,2003-01-04,Nairobi,2025-03-15
CUST00625,Carol Kiplagat,carol.kiplagat625@example.com,0712151103,Male,1999-06-28,Nairobi,2024-02-19
CUST00626,Grace Muthoni,grace.muthoni626@example.com,0794840436,Male,1994-03-23,Eldoret,2024-08-26
CUST00627,Grace Akinyi,grace.akinyi627@example.com,0775840471,Female,1974-06-17,Nairobi,2023-11-23
CUST00628,Kevin Cheruiyot,kevin.cheruiyot628@example.com,0774694140,Male,1987-04-09,Nairobi,2024-10-08
CUST00629,Victor Kamau,victor.kamau629@example.com,0746438022,Female,2010-04-04,Nairobi,2025-12-22
CUST00630,Daniel Kiplagat,daniel.kiplagat630@example.com,0740581959,Female,2006-08-04,Nairobi,2023-05-04
CUST00631,Hassan Kimani,,0716399139,Female,1963-11-10,Nairobi,2025-06-15
CUST00632,Peter Mutua,peter.mutua632@example.com,0751553368,Male,2003-11-02,Nairobi,2024-05-27
CUST00633,Brian Odhiambo,brian.odhiambo633@example.com,0772311186,Male,2005-10-31,Kisumu,2023-05-27
CUST00634,Carol Nyongesa,carol.nyongesa634@example.com,0781011511,Male,2012-12-30,Thika,2025-12-29
CUST00635,Wilson Kariuki,wilson.kariuki635@example.com,0718188507,Female,1979-11-30,Kakamega,2025-10-26
CUST00636,Ruth Nyongesa,ruth.nyongesa636@example.com,0783740080,Female,1964-08-16,Nairobi,2023-07-19
CUST00637,Lilian Kariuki,lilian.kariuki637@example.com,0758280622,Male,1966-09-02,Mombasa,2025-04-04
CUST00638,Samuel Kariuki,samuel.kariuki638@example.com,0774494853,Female,1990-08-15,Nakuru,2025-10-24
CUST00639,Martin Akinyi,martin.akinyi639@example.com,0731432907,Female,1983-10-08,Thika,2024-02-15
CUST00640,Joy Odhiambo,joy.odhiambo640@example.com,0745843293,Female,1979-06-18,Nakuru,2025-12-10
CUST00641,Martin Kariuki,martin.kariuki641@example.com,0790839486,Male,1961-01-11,Nakuru,2023-04-17
CUST00642,Brian Wambui,brian.wambui642@example.com,0742427372,Female,1977-07-12,Mombasa,2025-02-07
CUST00643,Mercy Mutua,mercy.mutua643@example.com,0736232981,Female,1978-02-27,Nairobi,2025-04-07
CUST00644,Irene Wambui,irene.wambui644@example.com,0735767390,Female,1983-04-29,Naivasha,2025-06-02
CUST00645,Daniel Cheruiyot,daniel.cheruiyot645@example.com,0721163160,Male,1981-09-23,Nairobi,2024-03-16
CUST00646,Wilson Chebet,wilson.chebet646@example.com,0760005088,Male,1988-11-15,Kisumu,2025-02-20
CUST00647,Brian Kamau,brian.kamau647@example.com,0717035936,Male,1973-10-21,Nakuru,2025-10-16
CUST00648,Grace Muthoni,grace.muthoni648@example.com,0770110702,Male,1992-02-18,Kitale,2024-01-22
CUST00649,Carol Mwangi,carol.mwangi649@example.com,0729701802,Female,2012-02-21,Thika,2023-07-14
CUST00650,Martin Chebet,martin.chebet650@example.com,0784943476,Female,1966-08-29,Kakamega,2025-03-01
CUST00651,Faith Muthoni,faith.muthoni651@example.com,0763948566,Female,1972-10-10,Kisumu,2024-08-11
CUST00652,Ruth Muthoni,ruth.muthoni652@example.com,0723104738,Male,1992-08-27,Nairobi,2025-03-09
CUST00653,Hassan Kiplagat,hassan.kiplagat653@example.com,0754238515,Female,1996-12-09,Nairobi,2023-05-08
CUST00654,Ruth Njoroge,ruth.njoroge654@example.com,0779479846,Female,1996-11-16,Thika,2024-11-12
CUST00655,Carol Mutua,carol.mutua655@example.com,0744192143,Female,1980-04-10,Eldoret,2023-11-02
CUST00656,Kevin Wambui,kevin.wambui656@example.com,0778352362,Male,2004-12-02,Kisumu,2024-03-16
CUST00657,Naomi Otieno,naomi.otieno657@example.com,0785341513,Female,1999-09-21,Nairobi,2025-06-02
CUST00658,Ruth Mutua,ruth.mutua658@example.com,0724427259,Female,1992-03-10,Nyeri,2023-04-10
CUST00659,Victor Kiptoo,victor.kiptoo659@example.com,0724385478,Male,1985-08-19,Kitale,2025-06-14
CUST00660,Samuel Akinyi,samuel.akinyi660@example.com,0779347305,Female,2001-12-08,Nakuru,2024-04-16
CUST00661,James Otieno,james.otieno661@example.com,0778242628,Female,1996-10-30,Nakuru,2024-08-14
CUST00662,Esther Cheruiyot,esther.cheruiyot662@example.com,0745614235,Male,2014-03-29,Kisumu,2024-08-19
CUST00663,Hassan Muthoni,hassan.muthoni663@example.com,0745238424,Male,1999-06-30,Nairobi,2023-12-09
CUST00664,Brian Maina,brian.maina664@example.com,0767577188,Female,1965-09-15,Mombasa,2024-04-11
CUST00665,Amina Ochieng,amina.ochieng665@example.com,0746784997,Female,1997-12-27,Nakuru,2023-12-31
CUST00666,Irene Kamau,irene.kamau666@example.com,0728188128,Male,1960-03-30,Kisumu,2023-06-13
CUST00667,Daniel Kamau,daniel.kamau667@example.com,0771247492,Male,1987-10-24,Kitale,2024-03-15
CUST00668,Daniel Nyongesa,daniel.nyongesa668@example.com,0793801965,Female,1969-09-16,Thika,2024-08-26
CUST00669,Wanjiku Wambui,wanjiku.wambui669@example.com,0741656331,Female,1970-05-22,Nakuru,2024-01-23
CUST00670,Daniel Kimani,daniel.kimani670@example.com,0798232405,Male,2006-06-15,Thika,2024-10-31
CUST00671,James Mwangi,james.mwangi671@example.com,0713740508,Female,1999-07-31,Nairobi,2023-07-28
CUST00672,Kevin Otieno,kevin.otieno672@example.com,0753854804,Male,1999-08-28,Naivasha,2024-06-21
CUST00673,Victor Kiplagat,victor.kiplagat673@example.com,0745356572,Female,2006-12-02,Nakuru,2023-03-08
CUST00674,Hassan Cheruiyot,hassan.cheruiyot674@example.com,0758033838,Male,2035-01-01,Eldoret,2024-04-12
CUST00675,Peter Cheruiyot,peter.cheruiyot675@example.com,0746305022,Female,1971-05-26,Nyeri,2023-09-15
CUST00676,James Chebet,james.chebet676@example.com,0766578730,Male,1986-03-02,Nairobi,2023-02-10
CUST00677,Mercy Mwangi,mercy.mwangi677@example.com,0723345062,Male,1989-03-28,Kisumu,2024-03-23
CUST00678,Irene Wekesa,irene.wekesa678@example.com,0762746888,Female,2001-09-15,Kakamega,2023-02-28
CUST00679,Amina Odhiambo,amina.odhiambo679@example.com,0783835855,Female,1996-06-23,Nairobi,2025-05-19
CUST00680,Mercy Njoroge,mercy.njoroge680@example.com,0756617168,Female,1973-06-29,Nakuru,2024-12-21
CUST00681,Joy Wambui,joy.wambui681@example.com,0729549681,Female,1989-06-24,Mombasa,2023-05-14
CUST00682,Samuel Kariuki,samuel.kariuki682@example.com,0725608665,Female,1999-12-23,Nakuru,2025-04-29
CUST00683,Carol Kiplagat,carol.kiplagat683@example.com,0795000324,Female,1981-02-26,Nairobi,2023-10-08
CUST00684,Brian Wambui,brian.wambui684@example.com,0737735254,Male,1978-09-16,Naivasha,2024-01-19
CUST00685,Peter Otieno,peter.otieno685@example.com,0789170576,Male,2000-10-27,Thika,2024-10-15
CUST00686,Naomi Kariuki,naomi.kariuki686@example.com,0775952900,Female,1965-10-20,Nakuru,2024-11-01
CUST00687,Wanjiku Otieno,wanjiku.otieno687@example.com,0749948720,Male,2004-06-21,Kisumu,2025-03-25
CUST00688,Lilian Odhiambo,lilian.odhiambo688@example.com,0741862712,Female,1998-11-22,Nyeri,2024-01-24
CUST00689,Carol Maina,carol.maina689@example.com,0735714353,Female,1967-06-08,Kakamega,2024-01-07
CUST00690,Naomi Cheruiyot,naomi.cheruiyot690@example.com,0728995521,Female,1969-02-15,Machakos,2025-02-24
CUST00691,Victor Njoroge,victor.njoroge691@example.com,,Male,1960-08-29,Mombasa,2024-01-26
CUST00692,Joy Maina,joy.maina692@example.com,0755866460,Male,2012-08-06,Nairobi,2023-03-11
CUST00693,Zawadi Odhiambo,zawadi.odhiambo693@example.com,0731763383,Female,2013-10-11,Nakuru,2023-02-28
CUST00694,Faith Kamau,faith.kamau694@example.com,0787181994,Male,1990-03-23,Kisumu,2024-10-07
CUST00695,James Mutua,,0748632984,Female,2000-03-27,Nairobi,2023-01-23
CUST00696,James Njoroge,james.njoroge696@example.com,0742495019,Male,1972-02-07,Eldoret,2025-04-06
CUST00697,Esther Akinyi,esther.akinyi697@example.com,0780991089,Female,2005-09-20,Nairobi,2025-03-02
CUST00698,Irene Kariuki,irene.kariuki698@example.com,0728333635,Female,2009-11-16,Nakuru,2024-02-27
CUST00699,Amina Odhiambo,amina.odhiambo699@example.com,0797406671,Male,1977-11-12,Mombasa,2024-06-17
CUST00700,Peter Otieno,peter.otieno700@example.com,0778615186,Male,2006-05-10,Nairobi,2024-02-27
CUST00701,Esther Mutua,esther.mutua701@example.com,0766462410,Male,1974-11-25,Machakos,2023-09-18
CUST00702,James Kamau,james.kamau702@example.com,0725053241,Female,1971-08-10,Nyeri,2023-07-22
CUST00703,Zawadi Kiplagat,zawadi.kiplagat703@example.com,0791815390,Male,1991-11-19,Kisumu,2024-12-12
CUST00704,Esther Ochieng,esther.ochieng704@example.com,0732989441,Female,2008-01-25,Naivasha,2024-08-19
CUST00705,Esther Cheruiyot,esther.cheruiyot705@example.com,0784735789,Female,1992-03-24,Nairobi,2023-03-25
CUST00706,Martin Njoroge,martin.njoroge706@example.com,0712440012,Male,1987-03-13,Nairobi,2024-08-02
CUST00707,James Otieno,james.otieno707@example.com,0728808714,Female,1969-09-27,Nairobi,2025-01-17
CUST00708,Faith Kiptoo,faith.kiptoo708@example.com,0796409702,Male,1989-08-05,Nairobi,2024-12-19
CUST00709,Hassan Njoroge,hassan.njoroge709@example.com,0769402977,Male,1963-11-28,Kisumu,2025-03-24
CUST00710,Mercy Akinyi,mercy.akinyi710@example.com,0789535592,Male,1969-11-20,KISUMU,2024-08-07
CUST00711,Hassan Njoroge,hassan.njoroge711@example.com,0757660234,Male,1965-04-17,Nairobi,2023-08-11
CUST00712,Zawadi Mutua,zawadi.mutua712@example.com,0795826713,Male,1991-05-16,Thika,2025-01-23
CUST00713,Daniel Kiptoo,daniel.kiptoo713@example.com,0737424185,Male,1972-07-29,Nairobi,2025-07-26
CUST00714,Kevin Maina,kevin.maina714@example.com,0788747658,Female,1985-11-27,Nairobi,2025-05-05
CUST00715,Mercy Kiplagat,mercy.kiplagat715@example.com,0720398037,Female,1978-07-30,Mombasa,2025-11-29
CUST00716,Wanjiku Kimani,wanjiku.kimani716@example.com,0780190106,Male,1960-06-28,Nairobi,2024-07-27
CUST00717,Sarah Wambui,sarah.wambui717@example.com,0743853433,Male,1999-04-27,Nairobi,2024-02-08
CUST00718,Hassan Chebet,hassan.chebet718@example.com,0769995946,Male,1966-02-05,Nyeri,2025-05-20
CUST00719,Victor Wambui,victor.wambui719@example.com,0760661736,Female,1998-12-12,Kisumu,2024-06-08
CUST00720,Martin Kamau,martin.kamau720@example.com,0737760353,Male,1982-06-12,Nakuru,2023-09-18
CUST00721,Martin Otieno,martin.otieno721@example.com,0762227331,Male,1978-10-21,Nairobi,2023-08-21
CUST00722,Amina Cheruiyot,amina.cheruiyot722@example.com,0716083454,Female,1997-08-12,Kisumu,2023-03-02
CUST00723,Faith Kamau,faith.kamau723@example.com,0718899100,Female,2003-12-21,Machakos,2023-08-15
CUST00724,Kevin Odhiambo,kevin.odhiambo724@example.com,0764579076,Female,1966-09-27,Malindi,2023-11-07
CUST00725,Irene Wekesa,irene.wekesa725@example.com,0758724513,Female,1992-05-25,Mombasa City,2023-03-07
CUST00726,Amina Kiplagat,amina.kiplagat726@example.com,0735497162,Female,1969-07-03,Nairobi,2025-05-16
CUST00727,Wanjiku Mwangi,wanjiku.mwangi727@example.com,0719846887,Female,1994-07-31,Thika,2024-11-11
CUST00728,Samuel Wambui,samuel.wambui728@example.com,0749337673,Female,2001-02-14,Nairobi,2023-07-27
CUST00729,Carol Nyongesa,carol.nyongesa729@example.com,0789380278,Male,1984-08-09,Kisumu,2023-08-22
CUST00730,Ruth Ochieng,ruth.ochieng730@example.com,0711187075,Female,1985-11-19,Mombasa,2024-11-21
CUST00731,Mercy Muthoni,mercy.muthoni731@example.com,0733064378,Female,2002-02-15,Nairobi,2024-08-20
CUST00732,Sarah Maina,sarah.maina732@example.com,0770353258,Female,1969-01-06,Nairobi,2023-08-11
CUST00733,Sarah Kiplagat,sarah.kiplagat733@example.com,0734641659,Male,1978-09-09,Nakuru,2025-03-18
CUST00734,Irene Nyongesa,irene.nyongesa734@example.com,0760293840,Female,1971-04-23,Eldoret,2023-05-30
CUST00735,James Chebet,james.chebet735@example.com,0742861043,Male,1967-11-09,Eldoret,2024-08-10
CUST00736,Amina Njoroge,amina.njoroge736@example.com,0793089545,Female,1970-02-26,Kisumu,2023-07-05
CUST00737,Carol Otieno,carol.otieno737@example.com,0736062514,Female,1971-11-15,Nairobi,2023-09-16
CUST00738,Amina Njoroge,amina.njoroge738@example.com,0776063971,Female,1990-06-27,Nairobi,2025-10-19
CUST00739,Kevin Otieno,kevin.otieno739@example.com,0786934566,Female,2010-12-08,Naivasha,2025-07-06
CUST00740,Wanjiku Njoroge,wanjiku.njoroge740@example.com,0717106899,Male,2004-03-05,Nyeri,2024-05-05
CUST00741,Hassan Koech,hassan.koech741@example.com,0763628107,Male,2008-04-12,Nairobi,2023-07-08
CUST00742,Martin Muthoni,martin.muthoni742@example.com,0774593123,Male,1971-12-22,Kakamega,2025-01-01
CUST00743,Brian Koech,brian.koech743@example.com,0725867132,Male,1978-01-08,Thika,2024-04-02
CUST00744,Carol Maina,carol.maina744@example.com,0727971313,Male,1962-04-07,Eldoret,2025-05-18
CUST00745,Kevin Wambui,kevin.wambui745@example.com,0729753967,Female,1978-12-10,Eldoret,2023-03-05
CUST00746,Daniel Mutua,daniel.mutua746@example.com,0710871683,Male,1997-06-28,Nairobi,2023-03-11
CUST00747,Grace Odhiambo,grace.odhiambo747@example.com,0726585368,Female,2000-03-03,Mombasa,2025-09-23
CUST00748,Wilson Mwangi,wilson.mwangi748@example.com,0721417542,Male,1992-01-07,Nairobi,2023-03-28
CUST00749,Wilson Kariuki,wilson.kariuki749@example.com,0739675305,Female,2008-10-30,Machakos,2025-03-18
CUST00750,Esther Kiplagat,esther.kiplagat750@example.com,0779441354,Male,1981-03-05,Nairobi,2024-05-09
CUST00751,Wanjiku Kimani,wanjiku.kimani751@example.com,0716400955,Female,1995-12-20,Nairobi,2023-09-30
CUST00752,Kevin Odhiambo,kevin.odhiambo752@example.com,0720546690,Female,1995-09-25,Mombasa City,2023-09-16
CUST00753,Esther Mutua,esther.mutua753@example.com,0761644087,Female,1992-01-10,Eldoret,2023-08-18
CUST00754,Wanjiku Kiplagat,wanjiku.kiplagat754@example.com,0759957195,Female,1980-05-09,Nakuru,2023-11-09
CUST00755,Wanjiku Maina,wanjiku.maina755@example.com,0710523918,Female,1976-02-12,Eldoret,2024-11-10
CUST00756,Kevin Wambui,kevin.wambui756@example.com,0714209689,Female,1968-04-19,Nairobi,2024-10-10
CUST00757,Peter Kimani,peter.kimani757@example.com,0799802929,Female,1967-04-11,Nairobi,2024-09-04
CUST00758,Kevin Kiplagat,kevin.kiplagat758@example.com,0723839302,Male,2005-04-22,Kitale,2024-11-17
CUST00759,Martin Wambui,martin.wambui759@example.com,0710996151,Female,1998-01-23,Nakuru,2023-10-24
CUST00760,Wilson Cheruiyot,wilson.cheruiyot760@example.com,0770239475,Male,1995-11-26,Nairobi,2023-03-14
CUST00761,Zawadi Muthoni,zawadi.muthoni761@example.com,0725996031,Female,1993-04-04,Nairobi,2024-03-23
CUST00762,Grace Kiplagat,grace.kiplagat762@example.com,0752666504,Male,1985-11-08,Nairobi,2023-12-23
CUST00763,Wanjiku Akinyi,wanjiku.akinyi763@example.com,0718406639,Female,1960-04-08,Nakuru,2025-09-28
CUST00764,Ruth Kimani,,0760411288,Female,1984-07-22,Nakuru,2024-02-16
CUST00765,Hassan Akinyi,hassan.akinyi765@example.com,0765428716,Female,1960-03-10,Nairobi,2023-12-18
CUST00766,Joy Mutua,joy.mutua766@example.com,0718569029,Male,2007-01-17,Nakuru,2025-09-23
CUST00767,Sarah Wambui,sarah.wambui767@example.com,0748784392,Female,2013-12-27,Mombasa,2023-05-11
CUST00768,Martin Kiplagat,martin.kiplagat768@example.com,0747240946,Female,1996-07-24,Nyeri,2024-08-23
CUST00769,Mercy Wambui,mercy.wambui769@example.com,0776359975,Female,2011-04-21,Naivasha,2023-04-12
CUST00770,Peter Wambui,,0774642393,Female,1992-08-19,Nakuru,2024-01-29
CUST00771,Wilson Wekesa,wilson.wekesa771@example.com,0714713128,Male,1988-09-27,Nyeri,2023-07-15
CUST00772,Kevin Kamau,kevin.kamau772@example.com,0711088350,Female,1976-01-07,Nairobi,2025-02-06
CUST00773,Wilson Wambui,wilson.wambui773@example.com,0798125740,Female,1994-09-20,Nakuru,2025-04-14
CUST00774,Brian Kariuki,brian.kariuki774@example.com,0714219580,Female,2008-06-15,Kisumu,2024-10-11
CUST00775,Grace Maina,grace.maina775@example.com,0735325394,Female,1967-11-16,Kitale,2023-09-07
CUST00776,Daniel Ochieng,daniel.ochieng776@example.com,0759352044,Female,1974-06-28,Mombasa,2025-03-19
CUST00777,Wilson Otieno,wilson.otieno777@example.com,0740120722,Female,1962-04-06,Nairobi,2024-07-20
CUST00778,Faith Kariuki,faith.kariuki778@example.com,0725330058,Female,2005-12-11,Thika,2025-07-23
CUST00779,Victor Kariuki,victor.kariuki779@example.com,0779046980,Female,1980-03-19,Nairobi,2024-08-19
CUST00780,Amina Kimani,amina.kimani780@example.com,0732080784,Female,1987-07-02,Mombasa,2023-07-08
CUST00781,Zawadi Mwangi,zawadi.mwangi781@example.com,0775620959,Female,1964-06-20,Nairobi,2023-09-18
CUST00782,Grace Chebet,grace.chebet782@example.com,0796410459,Female,1962-08-02,Nairobi,2025-11-05
CUST00783,Sarah Muthoni,sarah.muthoni783@example.com,0773795817,Male,2011-11-08,Mombasa,2023-09-01
CUST00784,Amina Otieno,amina.otieno784@example.com,0753869526,Female,1968-03-03,Nakuru,2024-07-10
CUST00785,Grace Kiptoo,grace.kiptoo785@example.com,0719461594,Female,1998-07-23,Kisumu,2024-10-18
CUST00786,Samuel Kiptoo,samuel.kiptoo786@example.com,0729843995,Male,1975-08-26,Machakos,2024-03-04
CUST00787,Daniel Muthoni,daniel.muthoni787@example.com,0762086844,Female,2013-10-27,Nairobi,2025-08-13
CUST00788,Naomi Muthoni,naomi.muthoni788@example.com,0783512787,Female,1977-07-04,Kisumu,2025-05-08
CUST00789,Brian Mwangi,brian.mwangi789@example.com,,Male,1962-06-17,Thika,2025-01-20
CUST00790,Daniel Nyongesa,daniel.nyongesa790@example.com,0765173264,Male,1970-03-06,Thika,2024-12-18
CUST00791,Mercy Kiptoo,mercy.kiptoo791@example.com,0711779329,Male,1989-10-10,Malindi,2023-08-16
CUST00792,Kevin Nyongesa,kevin.nyongesa792@example.com,0734835531,Female,2008-03-14,Eldoret,2025-05-17
