customer_id,customer_name,email,phone,gender,date_of_birth,city,registration_date
CUST03693,Ruth Koech,ruth.koech3693@example.com,754003148.0,Female,,Nairobi,2024-11-30
CUST03694,Grace Wambui,grace.wambui3694@example.com,747391566.0,Male,1993-01-28,Eldoret,2023-05-10
CUST03695,Brian Kiptoo,brian.kiptoo3695@example.com,775963245.0,Male,1990-11-18,Mombasa,2023-07-23
CUST03696,Irene Wambui,irene.wambui3696@example.com,770331683.0,Female,1986-08-10,Kitale,2024-01-06
CUST03697,Daniel Mutua,daniel.mutua3697@example.com,773631898.0,Male,1968-01-30,Malindi,2025-03-27
CUST03698,Kevin Kiptoo,kevin.kiptoo3698@example.com,791515415.0,Female,,Mombasa,2025-06-20
CUST03699,Sarah Kimani,sarah.kimani3699@example.com,752820341.0,Male,1983-05-11,Malindi,2025-05-01
CUST03700,James Cheruiyot,james.cheruiyot3700@example.com,711594194.0,Male,,Nairobi,2024-05-19
CUST03701,Mercy Kiptoo,mercy.kiptoo3701@example.com,786183327.0,Male,1997-11-26,Eldoret,2025-11-22
CUST03702,Peter Nyongesa,peter.nyongesa3702@example.com,788250316.0,Male,1968-05-06,Nairobi,2025-06-06
CUST03703,Sarah Otieno,sarah.otieno3703@example.com,750363327.0,Male,1990-04-23,Nairobi,2024-12-26
CUST03704,Carol Koech,carol.koech3704@example.com,786979721.0,Female,1963-11-08,Kisumu,2024-11-10
CUST03705,Amina Maina,amina.maina3705@example.com,772552395.0,Female,1995-09-16,Kisumu,2023-01-18
CUST03706,Victor Kimani,victor.kimani3706@example.com,775041139.0,Female,1960-01-02,Nakuru,2025-02-02
CUST03707,Esther Njoroge,esther.njoroge3707@example.com,753519106.0,Male,1985-07-16,Nairobi,2024-09-01
CUST03708,Mercy Otieno,mercy.otieno3708@example.com,722183345.0,Male,1999-04-25,Malindi,2025-02-17
CUST03709,Carol Wekesa,carol.wekesa3709@example.com,792432710.0,Female,2009-02-03,Naivasha,2025-04-04
CUST03710,Joy Otieno,joy.otieno3710@example.com,793393269.0,Male,2001-11-29,Kisumu,2023-12-03
CUST03711,Carol Otieno,,779603834.0,Male,1963-02-05,Kitale,2025-09-14
CUST03712,Zawadi Otieno,zawadi.otieno3712@example.com,756813503.0,Female,1983-04-17,Nairobi,2023-01-03
CUST03713,Mercy Koech,mercy.koech3713@example.com,728017962.0,Male,2006-03-27,Nairobi,2024-02-19
CUST03714,Faith Mutua,faith.mutua3714@example.com,732099188.0,Female,2001-11-23,Mombasa,2023-05-06
CUST03715,Lilian Kariuki,lilian.kariuki3715@example.com,714341305.0,Female,1964-12-19,Eldoret,2023-09-21
CUST03716,Sarah Njoroge,sarah.njoroge3716@example.com,781567969.0,Female,2005-04-24,Nairobi,2023-07-25
CUST03717,Wilson Cheruiyot,wilson.cheruiyot3717@example.com,735731517.0,Male,1980-08-22,Nairobi,2024-04-02
CUST03718,Kevin Nyongesa,kevin.nyongesa3718@example.com,733574589.0,Male,2001-01-25,Eldoret,2024-09-07
CUST03719,Grace Maina,grace.maina3719@example.com,760206943.0,Female,2005-09-05,Nairobi,2024-01-31
CUST03720,Daniel Mwangi,daniel.mwangi3720@example.com,747160636.0,Male,1987-01-17,Malindi,2024-01-22
CUST03721,Amina Chebet,amina.chebet3721@example.com,756894773.0,Male,1971-05-18,Nairobi,2024-12-26
CUST03722,James Ochieng,james.ochieng3722@example.com,785903919.0,Female,2004-05-28,Kisumu,2024-08-12
CUST03723,Wilson Chebet,wilson.chebet3723@example.com,787441366.0,Male,1990-06-29,Malindi,2025-01-29
CUST03724,James Kiptoo,james.kiptoo3724@example.com,790065438.0,Male,1981-07-14,Nakuru,2024-08-22
CUST03725,Zawadi Chebet,zawadi.chebet3725@example.com,799861752.0,Male,1974-07-06,Nakuru,2023-07-01
CUST03726,Grace Ochieng,grace.ochieng3726@example.com,798598874.0,Female,1983-10-04,Nairobi,2023-11-08
CUST03727,Kevin Maina,kevin.maina3727@example.com,732648421.0,Female,1989-06-04,Thika,2023-04-11
CUST03728,Sarah Kariuki,sarah.kariuki3728@example.com,729034195.0,Female,1977-02-11,Nairobi,2025-10-13
CUST03729,Ruth Kiplagat,ruth.kiplagat3729@example.com,729479158.0,Male,1999-01-19,Mombasa City,2024-03-04
CUST03730,Carol Kiplagat,carol.kiplagat3730@example.com,745198997.0,Male,1966-04-27,Eldoret,2024-10-30
CUST03731,Faith Kimani,faith.kimani3731@example.com,718894543.0,Female,1977-01-30,Nairobi,2024-04-18
CUST03732,James Kamau,james.kamau3732@example.com,752324302.0,Female,2010-05-16,Eldoret,2025-08-07
CUST03733,Mercy Koech,mercy.koech3733@example.com,799825177.0,Male,,Nakuru,2024-02-22
CUST03734,Lilian Mutua,lilian.mutua3734@example.com,790917432.0,Male,1991-08-06,Mombasa City,2024-08-28
CUST03735,Irene Cheruiyot,irene.cheruiyot3735@example.com,757472373.0,Male,2006-10-03,Nakuru,2024-07-26
CUST03736,Carol Kiptoo,carol.kiptoo3736@example.com,789616112.0,Female,1986-10-29,Nairobi,2024-06-11
CUST03737,Sarah Njoroge,sarah.njoroge3737@example.com,721780682.0,Female,1996-05-17,Nairobi,2024-03-12
CUST03738,Mercy Cheruiyot,mercy.cheruiyot3738@example.com,739141974.0,Male,1963-11-02,Mombasa,2025-12-16
CUST03739,Sarah Chebet,sarah.chebet3739@example.com,742245848.0,Female,1979-11-21,Nakuru,2023-01-08
CUST03740,Joy Otieno,joy.otieno3740@example.com,789651371.0,Male,1960-10-24,Mombasa,2024-07-05
CUST03741,Mercy Kiptoo,mercy.kiptoo3741@example.com,793885808.0,Male,1979-04-06,Nairobi,2024-03-06
CUST03742,Joy Wambui,joy.wambui3742@example.com,723829214.0,Male,1985-01-03,Mombasa,2023-03-28
CUST03743,Carol Mutua,carol.mutua3743@example.com,731411139.0,Female,1986-08-09,Nairobi,2024-01-10
CUST03744,Irene Kamau,irene.kamau3744@example.com,727531962.0,Male,2001-07-09,Nakuru,2023-12-06
CUST03745,Peter Ochieng,peter.ochieng3745@example.com,767469385.0,Female,1977-07-13,Nakuru,2024-09-05
CUST03746,James Kiptoo,james.kiptoo3746@example.com,729117589.0,Male,1990-05-19,Nairobi,2025-08-08
CUST03747,Victor Maina,victor.maina3747@example.com,779235259.0,Female,1981-09-29,Kisumu,2025-09-27
CUST03748,Wilson Kimani,wilson.kimani3748@example.com,778519350.0,Female,1979-08-06,Nairobi,2025-09-28
CUST03749,Irene Nyongesa,irene.nyongesa3749@example.com,715707873.0,Male,1982-10-12,Nairobi,2025-03-10
CUST03750,Sarah Wekesa,sarah.wekesa3750@example.com,731476098.0,Male,1974-06-02,Kitale,2024-12-19
CUST03751,Amina Otieno,amina.otieno3751@example.com,753613206.0,Female,2009-03-20,Nairobi,2025-08-02
CUST03752,Hassan Muthoni,hassan.muthoni3752@example.com,735694433.0,Female,2000-10-20,Kakamega,2023-12-24
CUST03753,Esther Otieno,esther.otieno3753@example.com,710471772.0,Male,1981-02-22,Nakuru,2023-05-16
CUST03754,James Muthoni,james.muthoni3754@example.com,790424548.0,Female,1972-10-03,Nairobi,2023-01-13
CUST03755,Victor Kiplagat,victor.kiplagat3755@example.com,727228352.0,Male,1997-12-21,Nyeri,2025-01-21
CUST03756,Daniel Kiplagat,daniel.kiplagat3756@example.com,721474015.0,Female,2002-05-18,Nairobi,2023-03-30
CUST03757,Wanjiku Ochieng,wanjiku.ochieng3757@example.com,742909999.0,Female,1991-11-06,Nairobi,2023-07-19
CUST03758,Samuel Wekesa,samuel.wekesa3758@example.com,747419599.0,Female,1979-12-27,Nakuru,2025-01-16
CUST03759,Joy Nyongesa,joy.nyongesa3759@example.com,772716626.0,Female,1979-10-19,Nairobi,2023-10-27
CUST03760,Esther Kiplagat,esther.kiplagat3760@example.com,782411974.0,Female,2008-03-01,Mombasa,2024-01-08
CUST03761,Zawadi Kamau,zawadi.kamau3761@example.com,718965803.0,Female,1961-10-10,Eldoret,2025-02-16
CUST03762,Wanjiku Wambui,wanjiku.wambui3762@example.com,746958729.0,Female,,Kisumu,2025-09-02
CUST03763,Joy Akinyi,joy.akinyi3763@example.com,786163896.0,Female,1961-03-25,Machakos,2025-09-07
CUST03764,Wilson Cheruiyot,wilson.cheruiyot3764@example.com,779858383.0,Female,1966-11-11,Nairobi,2024-01-06
CUST03765,Carol Muthoni,carol.muthoni3765@example.com,768334657.0,Female,1987-10-23,Nairobi,2024-02-26
CUST03766,Victor Odhiambo,victor.odhiambo3766@example.com,777575159.0,Male,1996-09-10,Mombasa,2024-09-13
CUST03767,Lilian Kariuki,lilian.kariuki3767@example.com,776077073.0,Female,2009-07-07,Eldoret,2023-04-04
CUST03768,Amina Akinyi,amina.akinyi3768@example.com,739492811.0,Female,1997-02-12,Nairobi,2024-03-17
CUST03769,Daniel Odhiambo,daniel.odhiambo3769@example.com,726568262.0,Female,1970-03-28,Nairobi,2023-12-12
CUST03770,Brian Ochieng,brian.ochieng3770@example.com,733423675.0,Female,1970-07-03,Eldoret,2025-07-16
CUST03771,Brian Mwangi,brian.mwangi3771@example.com,720269082.0,Male,1962-07-16,Mombasa,2025-05-26
CUST03772,Faith Kariuki,,789678649.0,Female,1972-11-28,Thika,2025-06-06
CUST03773,Irene Kimani,irene.kimani3773@example.com,787542403.0,Female,1975-03-03,Nairobi,2024-05-09
CUST03774,Sarah Koech,sarah.koech3774@example.com,720674773.0,Male,1972-02-25,Nairobi,2024-01-27
CUST03775,Grace Odhiambo,grace.odhiambo3775@example.com,744067932.0,Male,1989-09-13,Kisumu,2023-06-15
CUST03776,Carol Otieno,carol.otieno3776@example.com,783811138.0,Female,1999-12-09,Thika,2023-02-12
CUST03777,Irene Mwangi,irene.mwangi3777@example.com,777511127.0,Male,2007-08-31,Mombasa,2024-01-08
CUST03778,Hassan Njoroge,hassan.njoroge3778@example.com,722962559.0,Male,1966-01-17,Nairobi,2023-08-19
CUST03779,Wanjiku Nyongesa,wanjiku.nyongesa3779@example.com,785778518.0,Male,1960-09-15,Thika,2023-05-05
CUST03780,Irene Kamau,irene.kamau3780@example.com,735071360.0,Female,2003-01-23,Mombasa,2023-03-29
CUST03781,Carol Odhiambo,carol.odhiambo3781@example.com,731258099.0,Female,1986-07-20,Nairobi,2025-06-29
CUST03782,Ruth Mutua,ruth.mutua3782@example.com,792512886.0,Male,1993-07-04,Machakos,2024-10-01
CUST03783,Brian Otieno,brian.otieno3783@example.com,758723108.0,Female,1972-06-06,Eldoret,2025-06-14
CUST03784,James Kimani,james.kimani3784@example.com,775222453.0,Male,1984-09-30,Machakos,2023-02-04
CUST03785,James Kiptoo,james.kiptoo3785@example.com,759189732.0,Female,2006-09-13,Nakuru,2024-04-27
CUST03786,Samuel Akinyi,samuel.akinyi3786@example.com,725863681.0,Female,1996-11-14,Nairobi,2024-03-26
CUST03787,Hassan Wekesa,hassan.wekesa3787@example.com,790300914.0,Female,2010-11-16,Kisumu,2023-09-28
CUST03788,Grace Maina,grace.maina3788@example.com,755111281.0,Male,,Machakos,2025-02-16
CUST03789,James Nyongesa,james.nyongesa3789@example.com,793526932.0,Male,1978-06-28,Nairobi,2023-01-03
CUST03790,Victor Njoroge,victor.njoroge3790@example.com,727793143.0,Female,1962-07-20,Kitale,2025-08-02
CUST03791,Ruth Kamau,ruth.kamau3791@example.com,743625085.0,Female,1966-10-30,Nairobi,2025-09-07
CUST03792,Martin Njoroge,martin.njoroge3792@example.com,716478718.0,Female,1996-05-18,Nairobi,2024-08-16
CUST03793,Victor Otieno,victor.otieno3793@example.com,777928088.0,Female,2005-12-23,Nairobi,2025-10-14
CUST03794,Wanjiku Mwangi,wanjiku.mwangi3794@example.com,727161761.0,Male,1960-10-13,Kisumu,2023-08-13
CUST03795,Carol Nyongesa,carol.nyongesa3795@example.com,785545857.0,Female,1983-08-13,Nairobi,2025-09-04
CUST03796,Brian Kimani,brian.kimani3796@example.com,763180902.0,Female,1971-12-21,Thika,2024-09-05
CUST03797,Faith Chebet,faith.chebet3797@example.com,731371659.0,Male,,Mombasa,2025-05-24
CUST03798,Wanjiku Otieno,wanjiku.otieno3798@example.com,726395627.0,Female,,Kakamega,2025-06-01
CUST03799,Sarah Kiplagat,sarah.kiplagat3799@example.com,798267547.0,Female,2002-12-08,Naivasha,2024-08-11
CUST03800,Irene Wekesa,irene.wekesa3800@example.com,766558072.0,Male,1963-12-04,Mombasa,2025-12-16
CUST03801,Victor Muthoni,victor.muthoni3801@example.com,783093719.0,Male,1961-11-01,Nairobi,2023-01-09
CUST03802,Samuel Akinyi,samuel.akinyi3802@example.com,722639496.0,Male,1990-09-21,Nairobi,2024-10-05
CUST03803,Grace Njoroge,grace.njoroge3803@example.com,757523549.0,Male,2005-04-14,Kitale,2025-02-09
CUST03804,Kevin Wekesa,kevin.wekesa3804@example.com,789954015.0,Male,1991-05-08,Kisumu,2024-08-02
CUST03805,Esther Kiptoo,,759202019.0,Male,1983-08-03,Eldoret,2025-06-23
CUST03806,James Kariuki,james.kariuki3806@example.com,768762715.0,Male,1996-05-28,Nairobi,2025-05-20
CUST03807,Lilian Mwangi,lilian.mwangi3807@example.com,790081826.0,Female,1992-08-22,Nakuru,2024-11-22
CUST03808,Wilson Koech,wilson.koech3808@example.com,728097455.0,Female,1967-01-28,Nyeri,2024-03-10
CUST03809,Ruth Cheruiyot,ruth.cheruiyot3809@example.com,776053116.0,Male,1986-01-07,Nyeri,2025-08-17
CUST03810,Sarah Kamau,sarah.kamau3810@example.com,748374927.0,Male,2000-11-19,Nakuru,2024-04-10
CUST03811,Lilian Ochieng,lilian.ochieng3811@example.com,739762771.0,Female,1980-03-12,Nyeri,2025-05-17
CUST03812,Zawadi Odhiambo,zawadi.odhiambo3812@example.com,726092752.0,Male,1990-04-18,Thika,2024-12-24
CUST03813,Carol Muthoni,carol.muthoni3813@example.com,757008311.0,Female,1982-03-25,Kisumu,2024-02-26
CUST03814,Samuel Odhiambo,samuel.odhiambo3814@example.com,754763466.0,Female,1976-08-30,Machakos,2025-04-19
CUST03815,Faith Muthoni,faith.muthoni3815@example.com,756706673.0,Female,1997-03-27,Nairobi,2023-01-02
CUST03816,Irene Mwangi,irene.mwangi3816@example.com,724205961.0,Male,1985-01-25,Nairobi,2024-06-22
CUST03817,Irene Kariuki,irene.kariuki3817@example.com,743527388.0,Female,1991-11-23,Nairobi,2025-02-06
CUST03818,Wilson Wambui,wilson.wambui3818@example.com,779545960.0,Male,1970-05-01,Mombasa,2024-01-04
CUST03819,Sarah Kamau,sarah.kamau3819@example.com,789789769.0,Female,2006-03-23,Kisumu,2025-07-08
CUST03820,Zawadi Akinyi,zawadi.akinyi3820@example.com,790766380.0,Female,1982-02-14,Machakos,2024-10-14
CUST03821,Amina Chebet,amina.chebet3821@example.com,785227318.0,Female,1984-08-23,Nairobi,2024-08-14
CUST03822,Hassan Muthoni,hassan.muthoni3822@example.com,734260499.0,Male,1986-12-15,Thika,2024-04-12
CUST03823,Kevin Odhiambo,kevin.odhiambo3823@example.com,791597995.0,Female,1996-12-03,Nairobi,2023-06-07
CUST03824,Joy Ochieng,joy.ochieng3824@example.com,799670801.0,Female,1992-11-28,Nairobi,2025-11-11
CUST03825,Martin Cheruiyot,martin.cheruiyot3825@example.com,749655268.0,Female,1995-09-26,Eldoret,2023-06-14
CUST03826,Lilian Nyongesa,lilian.nyongesa3826@example.com,766440431.0,Male,1974-07-11,Nairobi,2025-09-28
CUST03827,Amina Mutua,amina.mutua3827@example.com,753056900.0,Male,1965-02-21,Nairobi,2024-12-26
CUST03828,Martin Wekesa,,776894302.0,Female,1975-05-04,Thika,2023-01-06
CUST03829,Esther Maina,,739130694.0,Female,1997-10-12,Mombasa,2023-10-16
CUST03830,Grace Kiplagat,grace.kiplagat3830@example.com,759889562.0,Male,1989-05-17,Nakuru,2024-06-09
CUST03831,Joy Wekesa,joy.wekesa3831@example.com,787823357.0,Female,1964-07-07,Nyeri,2023-01-22
CUST03832,Victor Njoroge,victor.njoroge3832@example.com,718818627.0,Male,1986-08-12,Nairobi,2025-09-04
CUST03833,Martin Wekesa,martin.wekesa3833@example.com,722410283.0,Male,2008-12-14,Mombasa,2023-02-25
CUST03834,Lilian Kiplagat,lilian.kiplagat3834@example.com,720817755.0,Female,1993-06-04,Mombasa,2023-05-15
CUST03835,Peter Wekesa,peter.wekesa3835@example.com,751029629.0,Male,2003-10-22,Nairobi,2024-04-23
CUST03836,Esther Otieno,esther.otieno3836@example.com,,Female,1998-11-04,Nakuru,2024-08-19
CUST03837,Lilian Kiplagat,lilian.kiplagat3837@example.com,766650840.0,Male,1997-10-13,Nairobi,2024-03-15
CUST03838,Brian Odhiambo,brian.odhiambo3838@example.com,710825121.0,Male,1992-03-27,Mombasa,2023-01-03
CUST03839,Martin Kiptoo,martin.kiptoo3839@example.com,742495149.0,Male,1980-10-17,Kisumu,2024-12-24
CUST03840,Kevin Chebet,kevin.chebet3840@example.com,775747005.0,Male,,Nakuru,2023-01-13
CUST03841,Daniel Otieno,daniel.otieno3841@example.com,745459871.0,Female,1969-03-04,Nairobi,2023-12-10
CUST03842,Esther Cheruiyot,esther.cheruiyot3842@example.com,798929394.0,Male,,Nairobi,2023-01-11
CUST03843,Hassan Cheruiyot,hassan.cheruiyot3843@example.com,750161601.0,Male,1975-08-22,Nyeri,2023-07-23
CUST03844,Lilian Muthoni,lilian.muthoni3844@example.com,734115502.0,Male,1975-11-25,Mombasa,2024-06-13
CUST03845,Mercy Wambui,mercy.wambui3845@example.com,727152107.0,Male,2002-08-28,Nyeri,2024-06-20
CUST03846,Grace Kamau,grace.kamau3846@example.com,725206245.0,Male,1983-08-05,Machakos,2024-04-02
CUST03847,Wilson Ochieng,wilson.ochieng3847@example.com,724042076.0,Female,2007-07-05,Nairobi,2025-11-16
CUST03848,Daniel Kiptoo,daniel.kiptoo3848@example.com,797252369.0,Female,1995-07-11,Machakos,2024-02-23
CUST03849,Martin Odhiambo,martin.odhiambo3849@example.com,723764639.0,Male,1973-03-31,Malindi,2023-07-29
CUST03850,Faith Kamau,faith.kamau3850@example.com,738586751.0,Female,1981-08-20,Nakuru,2025-01-12
CUST03851,Hassan Odhiambo,hassan.odhiambo3851@example.com,730530687.0,Male,1960-01-31,Kakamega,2023-11-15
CUST03852,Naomi Kariuki,naomi.kariuki3852@example.com,784678751.0,Male,1964-10-16,Eldoret,2025-01-11
CUST03853,Peter Mwangi,peter.mwangi3853@example.com,737691227.0,Female,1977-06-26,Nakuru,2023-03-15
CUST03854,Ruth Njoroge,ruth.njoroge3854@example.com,712216964.0,Female,1996-08-30,Kisumu,2024-07-20
CUST03855,Kevin Chebet,kevin.chebet3855@example.com,,Male,2002-08-22,Nyeri,2024-03-07
CUST03856,Amina Ochieng,amina.ochieng3856@example.com,,Male,1979-02-07,Nairobi,2025-02-11
CUST03857,Irene Mutua,irene.mutua3857@example.com,780865687.0,Male,1981-11-20,Nairobi,2024-07-25
CUST03858,James Ochieng,james.ochieng3858@example.com,711934811.0,Male,1976-11-25,Nyeri,2023-02-09
CUST03859,Mercy Kamau,mercy.kamau3859@example.com,746810794.0,Male,1960-07-07,Machakos,2024-05-08
CUST03860,Sarah Koech,sarah.koech3860@example.com,780986178.0,Female,1993-07-30,Nakuru,2023-10-27
CUST03861,Hassan Akinyi,hassan.akinyi3861@example.com,731814324.0,Female,1964-09-30,Eldoret,2024-10-02
CUST03862,Sarah Cheruiyot,sarah.cheruiyot3862@example.com,742376424.0,Female,1983-11-26,Mombasa,2023-09-03
CUST03863,Grace Chebet,grace.chebet3863@example.com,795286170.0,Female,2004-08-27,Nairobi,2025-02-28
CUST03864,Irene Cheruiyot,irene.cheruiyot3864@example.com,719378227.0,Male,1974-04-03,Malindi,2024-07-10
CUST03865,Brian Maina,brian.maina3865@example.com,799156586.0,Female,2003-05-24,Nairobi,2023-07-18
CUST03866,Wilson Koech,wilson.koech3866@example.com,748135315.0,Female,1980-08-10,Mombasa,2025-10-09
CUST03867,Amina Wambui,amina.wambui3867@example.com,722416451.0,Male,1992-10-04,Thika,2024-03-19
CUST03868,Martin Kiptoo,martin.kiptoo3868@example.com,770725720.0,Female,1986-05-07,Thika,2024-01-04
CUST03869,Lilian Kamau,lilian.kamau3869@example.com,715995678.0,Female,1995-03-06,Kakamega,2025-03-25
CUST03870,Kevin Otieno,kevin.otieno3870@example.com,763393502.0,Female,1996-06-13,Thika,2025-07-09
CUST03871,Victor Mwangi,victor.mwangi3871@example.com,742090484.0,Male,2002-09-06,Mombasa,2024-02-23
CUST03872,Amina Njoroge,amina.njoroge3872@example.com,779713029.0,Male,1988-10-28,Nairobi,2025-03-01
CUST03873,Wanjiku Wekesa,wanjiku.wekesa3873@example.com,778766947.0,Female,1971-10-03,Thika,2024-08-06
CUST03874,Daniel Odhiambo,daniel.odhiambo3874@example.com,736815518.0,Female,1997-02-17,Eldoret,2024-06-04
CUST03875,Zawadi Nyongesa,zawadi.nyongesa3875@example.com,784896961.0,Female,1964-12-03,Mombasa,2025-10-30
CUST03876,Martin Mwangi,martin.mwangi3876@example.com,775040419.0,Female,1989-09-14,Kisumu,2024-11-20
CUST03877,Samuel Kariuki,samuel.kariuki3877@example.com,758779510.0,Female,1981-01-01,Nairobi,2024-11-22
CUST03878,Wilson Koech,wilson.koech3878@example.com,792960472.0,Male,1994-08-10,Malindi,2023-09-05
CUST03879,Irene Wambui,irene.wambui3879@example.com,726640971.0,Male,1985-10-10,Kitale,2024-09-01
CUST03880,Esther Wambui,esther.wambui3880@example.com,757893124.0,Male,1987-11-19,Mombasa,2023-06-03
CUST03881,Carol Njoroge,carol.njoroge3881@example.com,790529821.0,Female,1985-07-14,Nairobi,2023-11-01
CUST03882,Faith Nyongesa,faith.nyongesa3882@example.com,766809344.0,Male,1975-05-19,Nairobi,2024-12-07
CUST03883,Naomi Nyongesa,naomi.nyongesa3883@example.com,770670132.0,Female,1979-08-13,Nairobi,2023-11-15
CUST03884,Samuel Kariuki,samuel.kariuki3884@example.com,726560007.0,Male,1980-10-20,Kisumu,2023-02-07
CUST03885,Joy Cheruiyot,joy.cheruiyot3885@example.com,755717242.0,Female,1978-06-25,Mombasa,2024-10-25
CUST03886,Ruth Kariuki,ruth.kariuki3886@example.com,736238659.0,Female,,Nairobi,2024-01-21
CUST03887,James Cheruiyot,james.cheruiyot3887@example.com,742672533.0,Male,1961-04-05,Machakos,2024-02-17
CUST03888,Esther Koech,esther.koech3888@example.com,710569993.0,Male,1998-05-08,Nairobi,2025-01-13
CUST03889,Mercy Cheruiyot,,775913211.0,Female,2007-09-27,Kisumu,2024-08-12
CUST03890,Carol Wekesa,carol.wekesa3890@example.com,753287483.0,Female,1996-07-12,Nairobi,2024-12-22
CUST03891,Irene Kimani,irene.kimani3891@example.com,794803818.0,Male,1984-11-11,Thika,2023-01-29
CUST03892,Sarah Muthoni,sarah.muthoni3892@example.com,734408497.0,Male,1964-07-19,Nairobi,2025-03-23
CUST03893,Naomi Kimani,naomi.kimani3893@example.com,749917115.0,Male,1997-12-22,Thika,2024-05-05
CUST03894,Brian Maina,brian.maina3894@example.com,760994754.0,Female,1971-01-06,Machakos,2024-03-25
CUST03895,Amina Kiplagat,amina.kiplagat3895@example.com,729831378.0,Female,1962-01-26,Kakamega,2025-04-30
CUST03896,Kevin Kariuki,kevin.kariuki3896@example.com,764892248.0,Female,1994-05-02,Mombasa,2023-07-10
CUST03897,Carol Kiptoo,carol.kiptoo3897@example.com,787140055.0,Female,1988-06-20,Thika,2024-09-19
CUST03898,Hassan Otieno,hassan.otieno3898@example.com,783973845.0,Female,1970-05-19,Nairobi,2024-05-01
CUST03899,Amina Mutua,amina.mutua3899@example.com,753517930.0,Female,1999-04-17,Kitale,2023-08-19
CUST03900,James Mwangi,james.mwangi3900@example.com,723301097.0,Male,1993-10-27,Nairobi,2025-04-04
CUST03901,Ruth Odhiambo,ruth.odhiambo3901@example.com,776150266.0,Female,,Nairobi,2023-12-14
CUST03902,Amina Kamau,amina.kamau3902@example.com,710774007.0,Female,1979-12-19,Nairobi,2023-10-04
CUST03903,Sarah Kimani,sarah.kimani3903@example.com,762365837.0,Female,1962-02-21,Nairobi,2024-04-02
CUST03904,Kevin Nyongesa,kevin.nyongesa3904@example.com,756670564.0,Female,1999-03-09,Mombasa,2024-06-09
CUST03905,Grace Otieno,grace.otieno3905@example.com,762880005.0,Female,,Nairobi,2023-05-07
CUST03906,Ruth Maina,ruth.maina3906@example.com,756497717.0,Male,1966-11-02,Thika,2023-04-18
CUST03907,Peter Muthoni,peter.muthoni3907@example.com,739215324.0,Female,1989-10-13,Nairobi,2024-02-13
CUST03908,Peter Odhiambo,peter.odhiambo3908@example.com,732257108.0,Male,1974-02-20,Nairobi,2024-04-01
CUST03909,Amina Mutua,amina.mutua3909@example.com,788606473.0,Female,2007-02-02,Kakamega,2023-10-02
CUST03910,Peter Ochieng,peter.ochieng3910@example.com,785032882.0,Male,1978-10-14,Thika,2024-01-14
CUST03911,Peter Kimani,peter.kimani3911@example.com,774520918.0,Male,1976-07-03,Kisumu,2023-03-05
CUST03912,Ruth Mutua,ruth.mutua3912@example.com,741018478.0,Male,1981-06-09,Thika,2025-12-24
CUST03913,Wilson Mutua,wilson.mutua3913@example.com,762884392.0,Female,,Kisumu,2023-05-06
CUST03914,Naomi Wekesa,naomi.wekesa3914@example.com,788075967.0,Male,1970-05-06,Kisumu,2023-10-06
CUST03915,Martin Mutua,martin.mutua3915@example.com,719663736.0,Female,2007-02-14,Nairobi,2023-04-05
CUST03916,Joy Kiplagat,joy.kiplagat3916@example.com,751257304.0,Female,1985-01-20,Eldoret,2023-09-19
CUST03917,Irene Cheruiyot,irene.cheruiyot3917@example.com,712429916.0,Male,1970-11-19,Mombasa,2024-05-11
CUST03918,Peter Odhiambo,peter.odhiambo3918@example.com,782573622.0,Female,,Kisumu,2024-06-25
CUST03919,Sarah Cheruiyot,sarah.cheruiyot3919@example.com,796282373.0,Female,2003-03-04,Nairobi,2025-02-23
CUST03920,Lilian Koech,lilian.koech3920@example.com,769879715.0,Male,2004-01-12,Eldoret,2024-02-28
CUST03921,Samuel Akinyi,samuel.akinyi3921@example.com,771159739.0,Female,2001-11-07,Nairobi,2025-01-13
CUST03922,Ruth Otieno,ruth.otieno3922@example.com,729647154.0,Male,1997-11-19,Nairobi,2025-10-16
CUST03923,Amina Njoroge,amina.njoroge3923@example.com,756779602.0,Female,2006-11-01,Nairobi,2023-07-05
CUST03924,Joy Wambui,joy.wambui3924@example.com,759582579.0,Male,1998-07-05,Eldoret,2024-08-14
CUST03925,Hassan Cheruiyot,hassan.cheruiyot3925@example.com,774074725.0,Female,2010-05-05,Nakuru,2025-08-25
CUST03926,Hassan Nyongesa,hassan.nyongesa3926@example.com,730306092.0,Female,2003-04-05,Machakos,2024-03-15
CUST03927,Zawadi Maina,zawadi.maina3927@example.com,787298436.0,Female,1999-12-23,Nairobi,2025-02-20
CUST03928,Grace Odhiambo,grace.odhiambo3928@example.com,736694113.0,Female,1991-05-23,Nairobi,2024-11-16
CUST03929,Sarah Odhiambo,sarah.odhiambo3929@example.com,773058024.0,Female,2004-05-17,Nairobi,2023-07-16
CUST03930,Naomi Nyongesa,naomi.nyongesa3930@example.com,778181265.0,Male,1986-04-04,Mombasa,2024-10-04
CUST03931,Brian Otieno,brian.otieno3931@example.com,776377562.0,Female,1989-04-26,Nakuru,2023-02-05
CUST03932,Naomi Akinyi,naomi.akinyi3932@example.com,720320038.0,Female,1973-02-20,Eldoret,2025-07-23
CUST03933,Lilian Akinyi,lilian.akinyi3933@example.com,758812213.0,Female,1980-10-15,Nakuru,2023-09-13
CUST03934,Amina Kimani,amina.kimani3934@example.com,737513233.0,Female,1987-04-05,Nairobi,2025-08-21
